watershed_id,nse,kge,data_points,start_date,end_date
08190500,-0.8440603071190929,-0.7410689329078726,4017,2000-01-02,2010-12-31
07301410,-0.8443938743341928,-0.741084612591205,4017,2000-01-02,2010-12-31
02372250,-0.844129073497893,-0.7411619111983838,4017,2000-01-02,2010-12-31
10249300,-0.8561415286007816,-0.7411880285496806,4017,2000-01-02,2010-12-31
02128000,-0.8446457256309645,-0.7412713891083687,4017,2000-01-02,2010-12-31
08195000,-0.8440588835772913,-0.7413007696571314,4017,2000-01-02,2010-12-31
02374500,-0.844130114496612,-0.741451047448205,4017,2000-01-02,2010-12-31
01187300,-5.790003121531214,-0.7414667948571656,4017,2000-01-02,2010-12-31
07315200,-0.844004586292838,-0.7414695716747135,4017,2000-01-02,2010-12-31
11124500,-0.8441302937756296,-0.7414758446706022,4017,2000-01-02,2010-12-31
09505350,-0.8463031709074467,-0.7415012992736745,4017,2000-01-02,2010-12-31
07149000,-0.8441716858424491,-0.7415258065127794,4017,2000-01-02,2010-12-31
02472500,-0.8441300014555317,-0.7415526813939906,4017,2000-01-02,2010-12-31
08178880,-0.8440620034610151,-0.7416356807844249,4017,2000-01-02,2010-12-31
09510200,-0.8441288275054222,-0.7416696934181803,4017,2000-01-02,2010-12-31
02092500,-0.843992246231519,-0.7417952533447707,4017,2000-01-02,2010-12-31
06906800,-0.843752115661089,-0.7419317741412417,4017,2000-01-02,2010-12-31
08171300,-0.8440560172151965,-0.7419477778992609,4017,2000-01-02,2010-12-31
02108000,-0.8439742906549879,-0.741998370172473,4017,2000-01-02,2010-12-31
09505200,-0.8458773156917023,-0.742003113285354,4017,2000-01-02,2010-12-31
02371500,-0.8441286752957446,-0.7420181655166418,4017,2000-01-02,2010-12-31
08023080,-0.8440662417560114,-0.7422338861410234,4017,2000-01-02,2010-12-31
14306500,-0.8440209912620582,-0.7422653286678123,4017,2000-01-02,2010-12-31
07301500,-0.8442538606255665,-0.7424245768933782,4017,2000-01-02,2010-12-31
07299670,-0.8439837091309126,-0.7424579661125972,4017,2000-01-02,2010-12-31
08175000,-0.8441172131670691,-0.7424669651751283,4017,2000-01-02,2010-12-31
07373000,-0.8441302283308987,-0.742521420516937,4017,2000-01-02,2010-12-31
07290650,-0.8441297499107592,-0.7426093126001574,4017,2000-01-02,2010-12-31
03237500,-0.8452864722879603,-0.7428825289728682,4017,2000-01-02,2010-12-31
02221525,-0.8439425038260038,-0.7429898560162866,4017,2000-01-02,2010-12-31
11284400,-0.8441171306677115,-0.7431390833418641,4017,2000-01-02,2010-12-31
08109700,-0.8440769919360136,-0.7432250948325398,4017,2000-01-02,2010-12-31
02363000,-0.8441288166176903,-0.7432394960361355,4017,2000-01-02,2010-12-31
08082700,-0.8438841714977661,-0.7432831994432842,4017,2000-01-02,2010-12-31
02408540,-0.844108580825397,-0.7433164767057332,4017,2000-01-02,2010-12-31
08158700,-0.8440492695841817,-0.7433172548793023,4017,2000-01-02,2010-12-31
07315700,-0.843983193595315,-0.7433966086545463,4017,2000-01-02,2010-12-31
08158810,-0.8440483039304445,-0.7435829917880898,4017,2000-01-02,2010-12-31
08165300,-0.844040599527857,-0.7436121310724189,4017,2000-01-02,2010-12-31
08155200,-0.8440466680627992,-0.7436215820470133,4017,2000-01-02,2010-12-31
02415000,-0.8440611525456299,-0.7436334418028274,4017,2000-01-02,2010-12-31
03238500,-0.8443433081061742,-0.7436558330188541,4017,2000-01-02,2010-12-31
08025500,-0.8441265206420119,-0.7436601322601057,4017,2000-01-02,2010-12-31
03604000,-0.8442936821266278,-0.7436819549588434,4017,2000-01-02,2010-12-31
06291500,-0.8427775706150153,-0.7436973617541176,4017,2000-01-02,2010-12-31
11476600,-0.8441302975290299,-0.7437322260051986,4017,2000-01-02,2010-12-31
08086290,-0.8439305661289203,-0.7438942221352565,4017,2000-01-02,2010-12-31
11482500,-0.8439279682456817,-0.7440191502091178,4017,2000-01-02,2010-12-31
09480000,-0.8441176430791979,-0.7440744677173705,4017,2000-01-02,2010-12-31
02193340,-0.8438927013034694,-0.7442321582672649,4017,2000-01-02,2010-12-31
02212600,-0.8439938026005449,-0.7442880410046762,4017,2000-01-02,2010-12-31
08086212,-0.8439245344148893,-0.7443438104058318,4017,2000-01-02,2010-12-31
05595730,-0.844276057343768,-0.7443974889150284,4017,2000-01-02,2010-12-31
09447800,-0.8440444268234497,-0.7444531540988197,4017,2000-01-02,2010-12-31
02342933,-0.8441291352322238,-0.744635452279556,4017,2000-01-02,2010-12-31
03368000,-0.8439818015294838,-0.7446981487156721,4017,2000-01-02,2010-12-31
11475560,-0.8441082287282855,-0.7447665368006782,4017,2000-01-02,2010-12-31
09508300,-0.8440387842335622,-0.7448198822086929,4017,2000-01-02,2010-12-31
07151500,-0.8437837992957391,-0.7448578350789969,4017,2000-01-02,2010-12-31
08150800,-0.8440393709073482,-0.7451137829993828,4017,2000-01-02,2010-12-31
06878000,-0.8436400456170825,-0.7452097360042003,4017,2000-01-02,2010-12-31
02125000,-0.8442536651597119,-0.7452325329384895,4017,2000-01-02,2010-12-31
02427250,-0.8441300782666241,-0.745400014399296,4017,2000-01-02,2010-12-31
02102908,-0.8440367022785225,-0.7455428808866347,4017,2000-01-02,2010-12-31
02384540,-0.8445264223023625,-0.7455643295253838,4017,2000-01-02,2010-12-31
02422500,-0.8440967813806322,-0.745615824872268,4017,2000-01-02,2010-12-31
02395120,-0.8438903185701749,-0.7456246604445513,4017,2000-01-02,2010-12-31
08103900,-0.8440405178679098,-0.7457659028486094,4017,2000-01-02,2010-12-31
08079600,-0.8438877275072905,-0.7457723168300383,4017,2000-01-02,2010-12-31
02196000,-0.8438909791276401,-0.7458868767104638,4017,2000-01-02,2010-12-31
03592718,-0.8438991199394292,-0.7459298192551072,4017,2000-01-02,2010-12-31
14166500,-0.8440236144903537,-0.7461168465242833,4017,2000-01-02,2010-12-31
08104900,-0.8440434173702607,-0.7464577296546149,4017,2000-01-02,2010-12-31
06847900,-0.8436125055268922,-0.7468418928012137,4017,2000-01-02,2010-12-31
02464146,-0.8440837090443556,-0.7468758803339699,4017,2000-01-02,2010-12-31
05508805,-0.8432129340577748,-0.7469714288817095,4017,2000-01-02,2010-12-31
07057500,-0.8440523401399962,-0.7470792055714468,4017,2000-01-02,2010-12-31
06888500,-0.8439689946101332,-0.7472986470227709,4017,2000-01-02,2010-12-31
06911900,-0.8439981822620544,-0.7473149594759056,4017,2000-01-02,2010-12-31
07180500,-0.8436649445919624,-0.7475380718418949,4017,2000-01-02,2010-12-31
06910800,-0.8439338859976384,-0.7475799563595473,4017,2000-01-02,2010-12-31
09210500,-0.8433751609553866,-0.7476019502828344,4017,2000-01-02,2010-12-31
07145700,-0.8436135458662544,-0.7476324530997107,4017,2000-01-02,2010-12-31
06876700,-0.8434009930105639,-0.747707661031159,4017,2000-01-02,2010-12-31
06879650,-0.8438385216969211,-0.7477240441815465,4017,2000-01-02,2010-12-31
01639500,-0.8438434750877042,-0.7479293918239058,4017,2000-01-02,2010-12-31
02464360,-0.8440770923316891,-0.7479917500199693,4017,2000-01-02,2010-12-31
07226500,-0.8439822086971096,-0.7483867224990715,4017,2000-01-02,2010-12-31
05507600,-0.8431247402554722,-0.7485225374514672,4017,2000-01-02,2010-12-31
06453600,-0.8437784681474305,-0.7488018348524377,4017,2000-01-02,2010-12-31
10172700,-0.8503166163808318,-0.7488849207952668,4017,2000-01-02,2010-12-31
05593575,-0.8438832651038577,-0.7489277782881527,4017,2000-01-02,2010-12-31
02450250,-0.8439464411536712,-0.7490779478286809,4017,2000-01-02,2010-12-31
05503800,-0.8434538119422328,-0.7494469812770548,4017,2000-01-02,2010-12-31
02430085,-0.8438803224803633,-0.7495512843399212,4017,2000-01-02,2010-12-31
02430615,-0.8438480478106951,-0.7495983417416141,4017,2000-01-02,2010-12-31
07142300,-0.8435047043565056,-0.7496124560194615,4017,2000-01-02,2010-12-31
07167500,-0.8435859006577804,-0.7496935383427321,4017,2000-01-02,2010-12-31
09494000,-0.8472777376679377,-0.7497388526543385,4017,2000-01-02,2010-12-31
02464000,-0.8440781353714708,-0.7501558409285218,4017,2000-01-02,2010-12-31
08101000,-0.8440074545901282,-0.7504090674678401,4017,2000-01-02,2010-12-31
09430500,-0.8439272671663638,-0.751689881396266,4017,2000-01-02,2010-12-31
06892000,-0.8435035869156449,-0.7519737226910792,4017,2000-01-02,2010-12-31
06784000,-0.8432057587550246,-0.7531917592124835,4017,2000-01-02,2010-12-31
09484000,-0.8439241006702531,-0.7540129972800718,4017,2000-01-02,2010-12-31
05501000,-0.8429236140421201,-0.7543967016656536,4017,2000-01-02,2010-12-31
06477500,-0.8431209895758256,-0.7547791803948265,4017,2000-01-02,2010-12-31
06889200,-0.8433389629883676,-0.7550791405505557,4017,2000-01-02,2010-12-31
06889500,-0.8433224001232826,-0.7551598339310648,4017,2000-01-02,2010-12-31
01487000,-0.8436013471212875,-0.7557191974236042,4017,2000-01-02,2010-12-31
03357350,-0.8431504478519483,-0.75719889470349,4017,2000-01-02,2010-12-31
05592575,-0.8432652146509705,-0.7579724079737664,4017,2000-01-02,2010-12-31
01486000,-0.8436066045084596,-0.7585134773677049,4017,2000-01-02,2010-12-31
03241500,-0.8430345306941813,-0.758692492540123,4017,2000-01-02,2010-12-31
03364500,-0.8428717488523261,-0.7590306639106006,4017,2000-01-02,2010-12-31
04221000,-0.8459225327308191,-0.7591580666068782,4017,2000-01-02,2010-12-31
06632400,-0.8256130863220188,-0.7595775591652003,4017,2000-01-02,2010-12-31
03281100,-0.8436186216409824,-0.759884236412721,4017,2000-01-02,2010-12-31
03346000,-0.843098981501718,-0.7603559646163323,4017,2000-01-02,2010-12-31
03144000,-0.8438132757710581,-0.7610209407824948,4017,2000-01-02,2010-12-31
03021350,-0.8442145502738023,-0.7619335834166769,4017,2000-01-02,2010-12-31
05495500,-0.8423011468471762,-0.7620456633055677,4017,2000-01-02,2010-12-31
06404000,-0.8387607162043849,-0.7620479525814008,4017,2000-01-02,2010-12-31
03280700,-0.8438425171098727,-0.7621943218720502,4017,2000-01-02,2010-12-31
03281500,-0.8433802599031113,-0.7622288735973091,4017,2000-01-02,2010-12-31
01518862,-0.844341057436441,-0.7643322545988231,4017,2000-01-02,2010-12-31
06464500,-0.8428145638917655,-0.764782923683873,4017,2000-01-02,2010-12-31
06885500,-0.8425389368512528,-0.7654486473511937,4017,2000-01-02,2010-12-31
05585000,-0.8420737313849085,-0.7655033498987887,4017,2000-01-02,2010-12-31
03049800,-0.8432200703002979,-0.7664677714495176,4017,2000-01-02,2010-12-31
06154410,-0.8414869227264035,-0.7666992702189754,4017,2000-01-02,2010-12-31
06409000,-0.8337628570065807,-0.7673970953624818,4017,2000-01-02,2010-12-31
03340800,-0.8425210471854185,-0.7674242890274787,4017,2000-01-02,2010-12-31
06406000,-0.8402009539386861,-0.7675081911372292,4017,2000-01-02,2010-12-31
05584500,-0.8419804537972042,-0.7689052193664585,4017,2000-01-02,2010-12-31
04196800,-0.842266358516288,-0.7690823665789777,4017,2000-01-02,2010-12-31
10329500,-0.8461341997394898,-0.7696295105103725,4017,2000-01-02,2010-12-31
06353000,-0.841922603038058,-0.7698600494405619,4017,2000-01-02,2010-12-31
04197100,-0.8419490568158607,-0.7704701129511478,4017,2000-01-02,2010-12-31
04213000,-0.8424370292659826,-0.7704915269402328,4017,2000-01-02,2010-12-31
06814000,-0.8422798391249036,-0.7707375965581222,4017,2000-01-02,2010-12-31
06853800,-0.8423698199675302,-0.7708357350009201,4017,2000-01-02,2010-12-31
05593900,-0.8425041597488598,-0.7709387103933627,4017,2000-01-02,2010-12-31
04197170,-0.842014990254923,-0.7716824015203041,4017,2000-01-02,2010-12-31
03140000,-0.8424123483858539,-0.7722250469317025,4017,2000-01-02,2010-12-31
05591550,-0.84261574974605,-0.77232979079501,4017,2000-01-02,2010-12-31
06354000,-0.8415330246710542,-0.7742864212760519,4017,2000-01-02,2010-12-31
05495000,-0.8418761166378024,-0.7752884566426261,4017,2000-01-02,2010-12-31
06622700,-0.8243646628846883,-0.77563332088187,4017,2000-01-02,2010-12-31
05592050,-0.8425818198634261,-0.7760496958035101,4017,2000-01-02,2010-12-31
06450500,-0.8422529914198342,-0.7772525583100547,4017,2000-01-02,2010-12-31
06447500,-0.8421250681124057,-0.7772580522939603,4017,2000-01-02,2010-12-31
05466500,-0.8414031570042191,-0.7778799874354339,4017,2000-01-02,2010-12-31
04213075,-0.8418085383283078,-0.778023844319454,4017,2000-01-02,2010-12-31
06903400,-0.8418581961817251,-0.7784657055456512,4017,2000-01-02,2010-12-31
05291000,-0.8405848560149314,-0.7797344434444988,4017,2000-01-02,2010-12-31
05489000,-0.8418143856548872,-0.7814123351177906,4017,2000-01-02,2010-12-31
06447000,-0.8421982803388293,-0.7816118520425426,4017,2000-01-02,2010-12-31
04161580,-0.8405844650245353,-0.7816340997451776,4017,2000-01-02,2010-12-31
05525500,-0.8420820902015749,-0.7822988383190785,4017,2000-01-02,2010-12-31
05556500,-0.8410360221643713,-0.7831169395053941,4017,2000-01-02,2010-12-31
06479215,-0.8400580172646235,-0.7833122051882777,4017,2000-01-02,2010-12-31
06452000,-0.8422016560702068,-0.7835168891582975,4017,2000-01-02,2010-12-31
05487980,-0.8416337891856358,-0.7837007777362244,4017,2000-01-02,2010-12-31
03049000,-0.8410071539382615,-0.7840858788247596,4017,2000-01-02,2010-12-31
05488200,-0.8416327723618737,-0.7847411519476124,4017,2000-01-02,2010-12-31
04185000,-0.8412350194758318,-0.7855514915005894,4017,2000-01-02,2010-12-31
06311000,-0.8254702518096158,-0.7860822788787132,4017,2000-01-02,2010-12-31
09386900,-0.8404758447128657,-0.7862658444855521,4017,2000-01-02,2010-12-31
06440200,-0.8421460193977572,-0.7863491695990976,4017,2000-01-02,2010-12-31
05444000,-0.8406778564669899,-0.7869180238196285,4017,2000-01-02,2010-12-31
06479438,-0.8398408694684718,-0.7873278179422716,4017,2000-01-02,2010-12-31
03338780,-0.8420014006189174,-0.788126350017136,4017,2000-01-02,2010-12-31
06803530,-0.8418493790817931,-0.7886014357832287,4017,2000-01-02,2010-12-31
06803510,-0.8419150226205347,-0.7891456452570444,4017,2000-01-02,2010-12-31
05408000,-0.8393325908429685,-0.7902492538934947,4017,2000-01-02,2010-12-31
05454000,-0.8410567335462775,-0.7912699143202553,4017,2000-01-02,2010-12-31
12117000,-6.3336285622974975,-0.7914660898372545,4017,2000-01-02,2010-12-31
05413500,-0.8398565445203656,-0.7919831458931319,4017,2000-01-02,2010-12-31
06360500,-0.8413498093018077,-0.7929271035049366,4017,2000-01-02,2010-12-31
13161500,-0.8388307415937999,-0.794607360166103,4017,2000-01-02,2010-12-31
05414000,-0.8397481427478231,-0.7947537244500738,4017,2000-01-02,2010-12-31
09306242,-0.8389001428691463,-0.7970449731185076,4017,2000-01-02,2010-12-31
06352000,-0.8400585111667511,-0.7977522973032962,4017,2000-01-02,2010-12-31
06441500,-0.8417898666259065,-0.7980428470546579,4017,2000-01-02,2010-12-31
06601000,-0.8412596169971276,-0.8011127789396932,4017,2000-01-02,2010-12-31
10166430,-0.8384530863895441,-0.8018565079121398,4017,2000-01-02,2010-12-31
04105700,-0.8392768866956948,-0.8033460100253069,4017,2000-01-02,2010-12-31
04115265,-0.8396246048515705,-0.803480706119913,4017,2000-01-02,2010-12-31
06339100,-0.8386356424266601,-0.8037406243697214,4017,2000-01-02,2010-12-31
10396000,-0.8379194317546659,-0.8038837973602819,4017,2000-01-02,2010-12-31
06350000,-0.8397654397524446,-0.804417475251265,4017,2000-01-02,2010-12-31
06344600,-0.8389386053061958,-0.8061425553270054,4017,2000-01-02,2010-12-31
06339500,-0.8392375444671383,-0.8099695744189825,4017,2000-01-02,2010-12-31
05399500,-0.8378273297689145,-0.8132257188071144,4017,2000-01-02,2010-12-31
04216418,-0.839793948488746,-0.8150614639484597,4017,2000-01-02,2010-12-31
06332515,-0.8383315053670652,-0.8155740116587433,4017,2000-01-02,2010-12-31
04127997,-0.836584743547399,-0.8189432687634319,4017,2000-01-02,2010-12-31
14182500,-6.552072810211043,-0.8195174417081414,4017,2000-01-02,2010-12-31
05131500,-0.8348030369638646,-0.821909958244367,4017,2000-01-02,2010-12-31
05129115,-0.8354950297455921,-0.8250443908023051,4017,2000-01-02,2010-12-31
06468170,-0.8378364559977878,-0.8264720256690867,4017,2000-01-02,2010-12-31
05120500,-0.837971467932461,-0.8296041142086499,4017,2000-01-02,2010-12-31
05056000,-0.8376073124458923,-0.8297570975693231,4017,2000-01-02,2010-12-31
05412500,-0.8396501402121215,-0.8302036347812094,4017,2000-01-02,2010-12-31
06468250,-0.8377977899947682,-0.8318633030858216,4017,2000-01-02,2010-12-31
05458000,-0.8397867919168418,-0.8321583440350151,4017,2000-01-02,2010-12-31
04124000,-0.8362637483190523,-0.8336911749817502,4017,2000-01-02,2010-12-31
05123400,-0.8363736175925489,-0.8367819337291305,4017,2000-01-02,2010-12-31
05062500,-0.836858853438561,-0.8376864175675052,4017,2000-01-02,2010-12-31
06470800,-0.83854936272139,-0.8380707311985391,4017,2000-01-02,2010-12-31
05057000,-0.837767712160705,-0.8456506459599831,4017,2000-01-02,2010-12-31
04127918,-0.8373442466538561,-0.8484585489636718,4017,2000-01-02,2010-12-31
04056500,-0.8366762659128146,-0.8559716220415035,4017,2000-01-02,2010-12-31
04043050,-0.8367817010697733,-0.8581099360519848,4017,2000-01-02,2010-12-31
05057200,-0.8383675051403345,-0.865810894636432,4017,2000-01-02,2010-12-31
05087500,-0.8365387305960672,-0.8693216435337203,4017,2000-01-02,2010-12-31
11522500,-6.817639458493383,-0.8698645859945406,4017,2000-01-02,2010-12-31
01423000,-6.6757287887909085,-0.876086466383234,4017,2000-01-02,2010-12-31
01031500,-6.5165675670067875,-0.8792119746695604,4017,2000-01-02,2010-12-31
06188000,-6.509423920262274,-0.9151387881634452,4017,2000-01-02,2010-12-31
10310500,-7.053369098163543,-0.9264482171201682,4017,2000-01-02,2010-12-31
01139000,-7.043867083180663,-0.9456074472994991,4017,2000-01-02,2010-12-31
01350140,-7.196240157329521,-0.9500577571441886,4017,2000-01-02,2010-12-31
13338500,-6.968989880418846,-0.9621820598396709,4017,2000-01-02,2010-12-31
01350080,-7.460515363725063,-0.9852193971403276,4017,2000-01-02,2010-12-31
01415000,-7.510387185258907,-0.9936094212635518,4017,2000-01-02,2010-12-31
01350000,-7.54287677454143,-0.9942646111903097,4017,2000-01-02,2010-12-31
12054000,-7.897298490750584,-1.023482204451419,4017,2000-01-02,2010-12-31
01365000,-7.969383137207366,-1.050853446776633,4017,2000-01-02,2010-12-31
01181000,-8.217450611402604,-1.0830854144561957,4017,2000-01-02,2010-12-31
01414500,-8.191847615426092,-1.0859087761922144,4017,2000-01-02,2010-12-31
01013500,-7.957763262959384,-1.106931287989139,4017,2000-01-02,2010-12-31
01413500,-8.642864037614544,-1.1513454646010297,4017,2000-01-02,2010-12-31
01139800,-8.8601234827665,-1.205433402976995,4017,2000-01-02,2010-12-31
01144000,-9.102776271443865,-1.2336686927521976,4017,2000-01-02,2010-12-31
10348850,-9.366823524261019,-1.255602514331617,4017,2000-01-02,2010-12-31
01333000,-9.602388772462541,-1.2817804105316295,4017,2000-01-02,2010-12-31
01435000,-9.665463597583525,-1.2881248442133515,4017,2000-01-02,2010-12-31
01170100,-9.709500269292343,-1.2907844506801203,4017,2000-01-02,2010-12-31
14185000,-9.91665760858706,-1.2913294911506266,4017,2000-01-02,2010-12-31
13023000,-9.284875491598674,-1.3078406418572581,4017,2000-01-02,2010-12-31
01142500,-9.735544087218253,-1.322003198664102,4017,2000-01-02,2010-12-31
01169000,-10.012319768227465,-1.3327462824362044,4017,2000-01-02,2010-12-31
12381400,-9.64286673742711,-1.3873890600649301,4017,2000-01-02,2010-12-31
13331500,-10.115736569231409,-1.4094656733936923,4017,2000-01-02,2010-12-31
04296000,-10.505207752225683,-1.439188989741838,4017,2000-01-02,2010-12-31
14138870,-11.118416532845615,-1.4535169232512666,4017,2000-01-02,2010-12-31
01134500,-10.827520133691028,-1.491216698983619,4017,2000-01-02,2010-12-31
01434025,-11.168208354989979,-1.4945714403710784,4017,2000-01-02,2010-12-31
01047000,-11.19185576384265,-1.5387785544486987,4017,2000-01-02,2010-12-31
12358500,-10.894640567885817,-1.5881819715733725,4017,2000-01-02,2010-12-31
14185900,-12.369399887312257,-1.6190954044994008,4017,2000-01-02,2010-12-31
14138900,-12.693770792161086,-1.6602787389618219,4017,2000-01-02,2010-12-31
01055000,-12.808969247601029,-1.7632631618842294,4017,2000-01-02,2010-12-31
04256000,-13.644154995238688,-1.8276192787305203,4017,2000-01-02,2010-12-31
01137500,-13.340695023898345,-1.8382813888258145,4017,2000-01-02,2010-12-31
09081600,-12.762196152457301,-1.876278670429412,4017,2000-01-02,2010-12-31
14092750,-14.356743351079329,-1.9130982007403667,4017,2000-01-02,2010-12-31
13340000,-14.663433570308149,-2.0259796076731886,4017,2000-01-02,2010-12-31
09352900,-14.89123192254668,-2.0433915152293927,4017,2000-01-02,2010-12-31
14138800,-15.811875722568477,-2.053338279022415,4017,2000-01-02,2010-12-31
14137000,-15.980752370978454,-2.0829096758410546,4017,2000-01-02,2010-12-31
12383500,-15.264447760137866,-2.1818300427444317,4017,2000-01-02,2010-12-31
01052500,-16.494561716772388,-2.237960971444528,4017,2000-01-02,2010-12-31
11523200,-17.336145725082915,-2.24732812386087,4017,2000-01-02,2010-12-31
01054200,-17.398528686225045,-2.319529166223633,4017,2000-01-02,2010-12-31
12375900,-17.168795395087436,-2.324028954092429,4017,2000-01-02,2010-12-31
10343500,-17.362755467591978,-2.336411779052578,4017,2000-01-02,2010-12-31
12390700,-17.825122619313884,-2.3964910340348675,4017,2000-01-02,2010-12-31
12167000,-19.64483504922219,-2.4813186329512753,4017,2000-01-02,2010-12-31
13011900,-19.016875180140065,-2.6174268024546556,4017,2000-01-02,2010-12-31
12377150,-20.502881801734905,-2.747675456444874,4017,2000-01-02,2010-12-31
13011500,-22.421672493362355,-2.96099606786744,4017,2000-01-02,2010-12-31
12411000,-23.98720720271505,-3.0304725933985415,4017,2000-01-02,2010-12-31
01078000,-28.428930027326867,-3.1155771901412033,151,2000-01-02,2000-05-31
12144000,-25.492418077951946,-3.12529408934061,4017,2000-01-02,2010-12-31
10336645,-26.971776446169255,-3.296461122865902,4017,2000-01-02,2010-12-31
13018300,-24.056668045077807,-3.3062001550837268,4017,2000-01-02,2010-12-31
12115500,-27.334398956881483,-3.3160442246370705,4017,2000-01-02,2010-12-31
12048000,-28.147404035779022,-3.4480248758114502,4017,2000-01-02,2010-12-31
13240000,-28.394453313888945,-3.596159310363225,4017,2000-01-02,2010-12-31
12147500,-31.18208179323492,-3.6673270375582367,4017,2000-01-02,2010-12-31
12056500,-31.272625948226384,-3.6784491872790612,4017,2000-01-02,2010-12-31
12414500,-31.11022654802408,-3.779429827423,4017,2000-01-02,2010-12-31
13337000,-32.54688067576437,-3.9816974972996375,4017,2000-01-02,2010-12-31
14158500,-37.33729257823108,-4.243816570375604,4017,2000-01-02,2010-12-31
13235000,-36.698593355230464,-4.255978168602367,4017,2000-01-02,2010-12-31
13313000,-36.84437064723896,-4.292321786934698,4017,2000-01-02,2010-12-31
13310700,-37.99235508220186,-4.3593620206134425,4017,2000-01-02,2010-12-31
13340600,-39.04873113873805,-4.500004286044292,4017,2000-01-02,2010-12-31
10336660,-40.28629426345045,-4.512127612296666,4017,2000-01-02,2010-12-31
11237500,-43.61755440578352,-4.73989581035638,4017,2000-01-02,2010-12-31
14216500,-50.8255015432853,-5.269234906684435,4017,2000-01-02,2010-12-31
12447390,-47.722002571299605,-5.288284955626875,4017,2000-01-02,2010-12-31
12082500,-51.11168952726244,-5.3014190775148196,4017,2000-01-02,2010-12-31
10336740,-48.60147386707513,-5.334105682615805,4017,2000-01-02,2010-12-31
12143600,-59.449477428453115,-5.934359839413551,4017,2000-01-02,2010-12-31
11230500,-60.5974302532583,-6.043868941028311,4017,2000-01-02,2010-12-31
12115000,-61.54782029223879,-6.118799633087819,4017,2000-01-02,2010-12-31
14158790,-62.73482412963814,-6.208919642369819,4017,2000-01-02,2010-12-31
12141300,-83.2663848526072,-7.471706415462325,4017,2000-01-02,2010-12-31
12114500,-83.22138129518297,-7.522861648913704,4017,2000-01-02,2010-12-31
12092000,-83.91326047391598,-7.528971891619657,4017,2000-01-02,2010-12-31
11266500,-92.11815671862968,-7.995567137957737,4017,2000-01-02,2010-12-31
11264500,-95.60874214881524,-8.079883513014403,4017,2000-01-02,2010-12-31
12488500,-99.67402960303217,-8.554079239345084,4017,2000-01-02,2010-12-31
12147600,-139.9642239032932,-10.408524084927599,4017,2000-01-02,2010-12-31
12186000,-198.9304753041081,-12.918684815145996,4017,2000-01-02,2010-12-31
12451000,-250.6337771402673,-14.68936076329128,4017,2000-01-02,2010-12-31
12189500,-262.8452125323751,-15.257900221755584,4017,2000-01-02,2010-12-31
12175500,-265.22734835074004,-15.516557141022496,4017,2000-01-02,2010-12-31
12178100,-294.77330618530027,-16.397330671591707,4017,2000-01-02,2010-12-31
01057000,-3673.1805801827677,-38.654906530609,120,2000-01-02,2000-04-30
02231000,-0.8441302982301957,,4017,2000-01-02,2010-12-31
02235200,-0.8441302982301957,,4017,2000-01-02,2010-12-31
02246000,-0.8441302982301957,,4017,2000-01-02,2010-12-31
02296500,-0.8441302982301957,,4017,2000-01-02,2010-12-31
02297155,-0.8441302982301957,,4017,2000-01-02,2010-12-31
02297310,-0.8441302982301957,,4017,2000-01-02,2010-12-31
02298608,-0.8441302982301957,,4017,2000-01-02,2010-12-31
02299950,-0.8441302982301957,,4017,2000-01-02,2010-12-31
02300700,-0.8441302982301957,,4017,2000-01-02,2010-12-31
02310947,-0.8441302982301957,,4017,2000-01-02,2010-12-31
02312200,-0.8441302982301957,,4017,2000-01-02,2010-12-31
02327100,-0.8441302982301957,,4017,2000-01-02,2010-12-31
11141280,-0.8441302982301957,,4017,2000-01-02,2010-12-31
11143000,-0.8441302982301957,,4017,2000-01-02,2010-12-31
11148900,-0.8441302982301957,,4017,2000-01-02,2010-12-31
11162500,-0.8441302982301957,,4017,2000-01-02,2010-12-31
11180500,-0.8441302982301957,,4017,2000-01-02,2010-12-31
11180960,-0.8441302982301957,,4017,2000-01-02,2010-12-31
11468500,-0.8441302982301957,,4017,2000-01-02,2010-12-31
